"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"93717",-0.0926628232205959,-0.893780680318779,-0.22013704611377,0.829417684446439,0.887783073822657,-5.99048709821631
"231642",-0.0442900678033249,2.10744138073032,-0.220054479004916,0.829480557522172,0.887790243199269,-6.38993767667165
"234373",0.0255660049572697,4.55275222304173,0.219762271594123,0.82970307706204,0.887968269106012,-7.01929111239337
"217218",-0.0229679514891252,6.49710798096982,-0.219377825388599,0.829995861041535,0.888194592511577,-7.2047429799505
"319446",0.584267519158337,-2.69327957945271,0.219337003848129,0.830026951202447,0.888194592511577,-5.11823766773631
"319786",0.128540523889471,-1.13554933215653,0.219144831219821,0.830173316146185,0.888291068948836,-5.60523998704088
"77766",0.0310590069478991,3.60336613247436,0.218972696297594,0.830304425361079,0.888371209695112,-6.86125349818792
"107221",-0.219262851374784,-3.7427655771541,-0.218592430426281,0.830594079597574,0.888620960869216,-5.11582775592024
"55960",-0.0327240958956252,3.32258036654052,-0.218441043164126,0.830709400779353,0.888684178563385,-6.70717699660604
"69870",0.0522352196989129,2.83295767401164,0.218152465253466,0.830929240076621,0.888836273754371,-6.51505514100706
"226442",0.0184498753252331,5.63077023696257,0.218078068887511,0.830985917814279,0.888836273754371,-7.20959658041771
"71702",-0.0226174006269657,4.82641765125374,-0.218032942095656,0.831020297455998,0.888836273754371,-7.06608529355333
"233871",-0.0232964612467095,7.55076063653058,-0.217905356919644,0.831117499616456,0.888880081473809,-7.20585741616734
"56709",0.0281122051449985,4.35296407332727,0.217788260782955,0.831206713151626,0.888915340008681,-6.8924354311411
"76793",0.0305665202598537,4.02323489141273,0.217200536094833,0.831654527521108,0.889334065426862,-6.71934650599209
"71777",0.0305039503045572,4.56137026586729,0.216790097400727,0.831967296127429,0.889593445752311,-6.97552825627831
"13479",0.072941793311279,0.917775655729514,0.216734502773551,0.832009663481708,0.889593445752311,-6.67522869331506
"17159",-0.0264633682032427,4.92538111263903,-0.216565482708005,0.832138473067201,0.889670980134897,-6.94705260315455
"20333",-0.0210552505654755,5.3297073901947,-0.216241599882429,0.832385317206404,0.889874690734628,-7.0765181985886
"28254",-0.219262851374782,-3.10791951864318,-0.216116667378081,0.832480538280105,0.889916289703651,-5.11620945925221
"235527",0.0808112271094759,-0.995431890603555,0.215898405226305,0.832646900007965,0.89003392679918,-5.92977703258271
"21916",0.122528980429697,-1.29820841454762,0.215787602462437,0.832731358285201,0.890064005568735,-5.96664672405229
"216190",0.0388130089291492,6.0980137740733,0.215688460820065,0.832806929837022,0.890084582345594,-7.07522021063282
"29858",0.0335220377204251,3.33454351965201,0.215414978819803,0.83301540282436,0.890247188682458,-6.70238081913411
"433944",-0.219262851374783,-3.62092224381673,-0.214898571209727,0.833409092020365,0.890607701013581,-5.11639568107885
"23844",-0.219262851374784,-2.8810388221787,-0.214640689169326,0.833605708960027,0.890757581095623,-5.11643497229987
"74230",0.209239341799377,-2.71988735593609,0.214193683675901,0.833946547037107,0.890919498823987,-5.179542930182
"633285",-0.108502861951758,-2.86605898203506,-0.21417715925449,0.833959147449771,0.890919498823987,-5.74408202126291
