EntrezID	Length	MCL1-LA_BC2CTUACXX_GATCAG_L001_R1
15894	2540	10858
78369	907	3
100503553	478	0
15898	2982	2
100316681	78	0
100009600	1010	11
68165	782	484
71766	3450	2112
54721	4873	688
12539	2456	4337
18577	5127	211
100503569	2078	11
50868	4470	618
94226	2495	1
235040	2541	490
215194	2598	673
12581	1271	138
11768	1738	1895
68682	3592	2175
16201	4809	3216
330902	1986	31
60507	1321	1135
13430	4021	2521
387194	70	1
17083	1487	505
382062	1307	21
59035	3220	1176
74766	2177	442
69773	3170	920
666043	1253	0
100316714	133	0
20586	6376	3837
16835	4534	2516
67629	1349	212
235041	4853	329
319899	6560	581
624219	865	0
100503623	840	0
19340	3868	744
235043	1102	705
67119	1545	144
235044	2608	210
66962	1846	51
13857	1829	6
71746	2550	729
77609	2200	0
19089	1995	3034
15571	5027	6
319601	2108	302
100503652	1518	25
26940	1673	285
625409	431	565
12797	1987	35
66126	1053	722
11433	1616	535
66268	692	201
619310	2960	6
69862	2302	38
235047	2107	290
235048	3574	52
235050	3238	296
625603	559	0
68743	5421	671
68283	2159	67
55934	1142	810
319845	3438	749
73230	3793	7
319239	3791	0
244745	4740	241
320752	3441	0
235067	644	0
57246	6892	0
80517	2744	1229
235072	2535	2222
67484	2673	81
76898	3426	0
244757	3686	20
70893	2465	0
382064	2394	0
66948	2865	503
77862	963	186
69091	6873	755
78658	5503	1063
83964	1970	20
235086	4751	20
102623	4862	49
75469	696	0
330908	6002	4
235106	1808	0
102607	5541	695
235130	5928	772
30806	3632	376
235132	8863	927
100503725	681	4
19143	4017	13164
11804	3694	12784
100503764	978	423
638580	718	0
382066	3408	192
235134	5161	831
235135	1575	2
12023	1791	942
330914	10972	1158
16521	4496	0
56379	3271	0
100862152	512	0
14247	3087	21
23871	5060	1427
100862175	1152	165
77119	1082	0
67703	4908	39
442804	3799	0
20443	2029	272
78934	2402	20
69305	1194	623
117149	4868	927
235169	2177	443
67398	2934	2852
109229	1890	181
71989	1797	490
71133	1356	0
434394	318	14
57810	7214	2296
382069	2185	0
30959	1675	0
67049	2012	170
76832	1643	55
56872	1016	0
100312956	1329	0
330921	2215	3
100312987	389	0
100312949	351	0
100312986	643	0
68171	1334	6
77080	1135	0
100041605	521	0
546123	1142	0
100041618	416	0
639025	519	0
671003	300	0
434396	2342	0
100312948	330	0
235973	619	0
75567	696	0
11451	1095	3
12649	3397	311
16430	2697	4850
13663	2291	2043
235180	1285	0
208076	3539	47
66279	1020	140
56857	4436	4
100042561	376	691
245902	3525	49
72927	3089	4
74144	3689	90
19649	4726	5
235184	2306	280
69524	1854	163
57276	1170	4
64011	1293	2
20686	690	78
22619	3433	342
21376	1565	1733
208098	2518	0
80706	933	0
406176	1085	0
258882	933	0
258744	1004	0
258883	1048	0
258412	936	0
258310	933	0
258794	1065	0
258413	948	0
258414	930	0
257996	930	0
257885	930	0
258415	930	0
258416	945	0
258475	930	0
258474	945	0
258471	951	0
258333	942	0
258868	949	0
258802	942	0
258875	951	0
18323	1068	0
258871	951	0
404312	996	0
404313	951	0
258869	1175	0
258028	936	0
258798	1056	0
258797	933	0
258800	933	0
258799	936	0
258801	933	0
258872	932	0
258873	940	0
258807	972	0
258806	995	0
258225	1275	0
258782	951	0
258781	933	0
258780	933	0
258183	930	0
258372	978	0
258432	948	0
67776	4157	1743
258783	1960	12
258778	1520	0
258777	1132	0
258812	1068	0
404322	927	0
18324	931	0
258811	927	0
258269	927	0
258433	927	0
258434	933	0
258741	927	0
258742	921	0
100503486	936	0
258431	936	0
258430	948	0
258826	1041	0
258323	1079	0
258500	936	0
257959	945	0
258499	960	0
257924	2177	0
257912	966	0
258046	945	0
235248	945	0
258328	945	0
258242	945	0
18343	1071	0
258740	936	0
258327	939	0
258501	936	0
244810	4419	0
258498	933	0
258276	951	0
258497	945	0
258087	936	0
235256	936	0
258165	939	0
258602	939	0
258086	933	0
258605	1027	0
258823	936	0
258604	936	0
258607	924	0
258603	945	0
258606	924	0
259111	933	0
258825	933	0
258364	2813	0
259109	936	0
259112	1045	0
259110	1036	0
258283	933	0
72224	2468	33
258853	966	0
258824	1050	0
258601	945	0
258854	1116	0
75667	993	0
258608	1016	0
80902	3877	504
235281	4606	2
235283	2814	50
73558	708	0
100503925	1528	0
71566	2929	20
100862227	307	0
15481	2104	45501
108637	87	30
100302593	87	51
100302594	91	75
244813	875	1
70989	3068	1
54698	1876	0
72828	3243	52
78500	709	0
73144	728	0
100504017	2996	0
723892	80	0
723965	96	0
100042464	2578	0
387236	77	0
20660	6938	3443
78194	3539	2
235293	2249	970
100038649	1963	0
21683	7338	1
272589	4967	307
110637	3488	0
69632	10483	4296
235300	3500	4
18988	2522	16
100862285	789	0
102644	2388	133
235302	574	1
72169	2830	452
58235	5061	1064
100042548	328	0
100038652	539	3
21838	1735	12
53376	4386	2341
235312	4275	0
259172	4275	0
213211	2271	123
100038560	1651	7
84004	2892	1283
12402	5083	799
270150	1086	0
170761	2181	9
270151	3980	447
192663	3626	58
102423	2100	412
71764	4334	839
13478	1905	502
15270	1363	723
15288	1757	466
71732	3180	1027
100043172	636	1655
12282	4432	4227
14385	2086	211
60409	1168	663
75617	684	3474
382073	1159	312
382074	1666	1
22269	874	246
100504196	1829	39
80288	5339	1880
12145	2615	13
13209	6065	7182
58866	2042	1
102693	5461	514
100861831	709	22
213827	3456	3609
76568	3337	1004
71687	2354	59
192653	764	40
214162	16439	3062
27425	513	66
140630	6061	1867
12502	1023	2
12500	1330	1
12501	1436	1
14012	3216	4081
319742	3836	885
270152	2458	25
100038468	2203	2
72821	4562	3
399548	4244	2
214523	2267	258
100502755	769	0
408059	1683	0
16154	3493	6
72229	705	1
214531	3245	1120
59095	1792	1129
11936	1017	664
74602	1259	0
114873	6885	1
214552	5488	1022
100502772	1040	34
23821	4194	962
235315	3782	646
18554	3815	1118
21345	1586	791
214597	4221	6203
100861852	710	0
18475	4241	1717
70661	6287	1427
11806	985	2
11814	524	0
100502818	843	0
11808	1666	0
66113	2321	0
22687	2984	1291
215051	2208	396
74361	2037	0
73040	2585	2
215467	1021	0
54725	4387	736
100038460	2102	0
78252	3368	0
244853	3173	55
434401	387	239
667933	384	0
104444	1075	933
67010	1915	1532
434402	628	58
18113	954	3
235320	5114	1459
15561	2083	0
57014	2411	0
235323	4220	242
26951	2896	659
80893	2049	0
235327	2294	0
13489	1549	0
244859	2686	0
235330	3630	32
17967	9437	32
100036537	1275	0
69631	1119	206
76509	1846	75082
19286	1036	448
170752	2075	8
66654	617	0
16173	866	10
100502907	1207	1
66925	1285	41
30057	527	481
270156	3343	971
72614	1259	34
235339	4035	1218
330938	5718	310
66952	1242	284
69253	840	10
12955	1185	841
68721	1782	317
382137	1978	204
102580	2778	505
73699	5420	1025
235344	3552	525
244864	1786	8
235345	775	1
723932	77	0
723849	84	0
56057	1311	0
18985	2566	0
270157	1263	0
69809	1318	0
244867	6364	3
408028	1484	13
74072	796	1
14148	861	820
629557	1391	2
19684	4842	3352
244871	6133	791
100502969	991	0
330941	5617	0
382139	1016	0
77591	3368	848
74695	1633	0
320051	9601	282
68304	3644	193
75311	1237	3
11920	11964	1082
244879	7347	722
110446	3373	2084
75717	6023	949
270160	2971	2
72022	2568	20
66402	520	0
100862116	393	0
270162	2605	0
244882	2225	0
13075	2373	0
73567	839	0
235379	4649	3
235380	10614	487
244885	2759	28
56506	736	338
67834	2404	1871
94180	2775	563
100039151	474	1
58233	3005	786
66317	1308	1021
12903	741	4
64602	5808	2056
235386	5103	7
246735	711	1
26441	1096	865
110835	2738	1
110834	3123	1
108015	3486	24
109161	2941	2299
71999	2102	744
83961	1928	54
244886	2407	12
110842	1464	1687
104360	1851	0
244891	5259	597
75258	792	1
665005	3938	4
26611	2042	1050
19200	1851	53
56434	1729	3187
244895	10982	3606
66867	3541	805
235402	3295	131
382075	1080	1
121021	8050	9
235406	4564	703
102462	899	846
66069	1338	159
56294	4057	1102
100038566	1133	10
20466	5243	1328
72588	733	2
76794	883	11
73744	3221	1611
72774	1170	142
66199	824	561
67319	395	0
541610	2701	1
74211	4934	1185
73772	448	0
66812	2762	418
56807	3191	229
102614	1346	7
12858	693	2590
78323	3055	209
110119	1757	443
24044	2342	1613
71742	2826	622
235415	2859	2
235416	1737	6
100861732	885	0
12988	2276	610
13077	1892	0
13076	2787	0
353190	3343	467
102414	2494	2714
56380	3807	149
69459	1364	475
20361	3275	99
13070	1774	1
382077	3597	8
330951	2799	0
20897	3642	112
26968	2355	17
320563	4993	2
665268	1809	0
18854	5378	474
69106	2268	238
16949	3338	20
74286	1097	0
73529	445	0
74879	780	0
319477	2139	44
102657	3197	790
20320	2077	3269
73673	883	34
330953	3798	0
18007	7387	2128
665330	537	123
72141	2471	643
102774	2542	254
23806	6435	5140
621119	544	1733
100504377	3997	9
73893	1256	2
15211	1865	79
100504397	361	0
76183	2765	0
67287	2714	798
18746	2599	12122
71121	3355	0
546134	1368	23
71599	3904	27
270163	11974	593
100504539	1723	39
100504522	1118	0
23958	1999	8
665389	615	0
207596	9030	2713
100504561	2448	6
102747	3117	369
320947	2619	13
67557	2308	28
100040447	1827	0
72565	4428	1216
330956	1637	8
66785	1846	0
619328	1959	0
622037	2678	1
100038496	1397	5
21887	5202	3319
56040	468	19927
71819	3426	522
74090	3500	42
93683	4626	638
100504658	938	2
100628602	77	12
330958	1205	0
66712	3013	0
100039897	467	0
11737	2089	2107
100504674	583	15
235431	3610	11
319480	4937	10
14155	6496	3423
76524	2136	818
677044	1232	27
75600	861	2
56469	3855	710
207667	3802	4
23938	2258	407
69478	598	97
78250	3375	2
66939	2600	958
17127	5090	3124
17130	2971	165
73397	355	0
68697	777	4
76814	316	0
235435	2171	1
68014	2784	283
67891	1422	24821
100861862	266	9
100217453	91	29
330959	761	346
26395	2387	1084
93841	1162	344
66131	1211	530
213550	3970	334
214058	6631	21
53869	2333	1702
102442	8655	1583
214111	5213	0
69882	3208	494
57874	2733	3141
74388	4764	2772
56741	6214	57
19289	3146	18
97418	116	1
214424	2483	233
214425	4153	7
270166	2851	1117
50996	2455	379
208080	1381	1
74492	2969	2
70784	3877	63
330962	488	1
69606	2042	108
27965	2690	737
384945	1512	0
434410	690	0
102595	3267	514
208084	3680	17
100041121	207	0
71973	1956	12
18247	1843	1260
214812	8585	2091
56404	7162	513
68026	2387	375
214897	7183	994
19035	960	1821
382083	2555	12
56440	2079	921
68250	1253	563
13143	1769	206
235439	15229	1956
74165	3935	52
235441	2201	936
76459	3716	67
208117	4558	173
100038381	2034	1
68318	5185	203
235442	4751	749
100502606	1031	0
67941	464	1497
80907	2031	201
22003	3279	3525
100502636	1435	0
70549	12134	1059
387185	67	0
100861910	2150	7
75697	1330	0
244911	1352	16
320528	11523	955
434412	3796	0
74951	865	0
19883	1647	389
100502669	1306	15
320440	7977	2
100502648	2182	0
93697	4029	361
12306	1374	19599
100526560	88	6
100502720	1457	190
64290	2984	0
319970	1635	0
12175	2429	1287
235459	874	732
72077	4301	2
76886	2883	3
71602	4944	2688
12442	1541	279
93836	4880	1418
66660	3783	2765
235461	8081	1094
11487	4589	6118
100861959	952	2
15450	1920	64
64008	2644	7
19378	2264	1
28015	2472	3999
102371	2283	485
68178	6754	6586
21406	5061	3774
665964	612	67
235469	4361	1060
100502819	1043	0
17427	1807	37
21778	4317	177
75115	1191	1
319758	8000	1116
17999	5494	16382
639396	3505	9
100861984	573	0
235472	8764	7
72135	1745	22
67685	1978	13
546143	709	116
72278	3635	1785
55981	2193	162
66364	492	119
11891	2971	132
66991	1686	1
225215	1522	563
436081	315	4
208898	8081	6
546144	5218	131
100503019	2707	0
15379	1824	0
235493	4521	940
59046	4138	2052
17918	11684	394
208943	6733	953
100503060	1379	2
14697	1925	292
12049	1228	0
50772	4242	3356
71274	1153	4
235497	2192	953
666190	759	4
50875	3590	3736
50876	10259	38
70082	1200	300
20255	2207	3
12160	2528	3
208982	3615	11
404194	2080	0
387285	3728	1
208994	3136	277
26944	1708	0
100503078	2907	0
69642	1224	0
70487	2031	0
214345	3139	554
100503134	1046	3
244923	6260	1
14629	3427	3020
68801	2781	1095
14531	2034	0
71538	2207	503
56542	6930	721
19817	332	76
320295	1447	8
14860	958	469
14857	861	0
100042295	874	0
100042314	874	2
18379	1332	0
382088	735	0
14858	855	3
434423	641	0
67968	1207	0
100048658	2209	5
214763	4000	67
68291	2364	207
13627	1790	105118
100503203	598	23
235504	3201	381
235505	5867	4
100038575	3721	1
12816	11659	164
12866	754	240
100862063	385	0
69981	3660	1946
100862068	1248	0
74633	1520	0
100503238	951	0
70598	4207	7
215351	4938	3203
17920	7868	2307
63859	3587	0
15551	1161	0
319405	1855	0
75033	3061	3
65099	1893	54
83946	10729	1848
94353	911	536
75782	4782	52
212531	3501	931
100039222	1433	0
83603	3054	12
22137	3117	76
12040	1398	618
75253	1084	0
212943	5505	216
108837	5650	1265
442799	2420	16
21983	3722	854
70348	1828	69
320615	9124	607
109785	4582	425
69519	1383	13
17436	3577	1778
319556	1843	15
244954	2525	1
20616	4259	0
382089	502	0
266690	2629	377
666777	364	0
244958	2076	2
382090	5295	1271
76365	4679	2
23959	3580	108
244962	3112	795
56403	7340	5759
72655	1011	1038
71640	3497	1840
547109	1836	2
320692	3177	0
100039707	783	96
100039674	2464	0
12047	796	3
666731	1990	1
319673	2818	6
100039741	937	1
12044	796	39
666747	2262	4
319213	743	0
12045	764	64
107885	768	226
209743	4250	19
66111	1324	3922
330998	2475	0
387179	69	0
74700	1451	0
19417	4729	327
13036	1623	3481
21761	1983	1740
108153	5346	195
67016	5936	528
434428	1515	1087
22771	3350	0
22774	4088	0
100504689	1117	0
22038	2141	3049
18828	1900	1663
78459	1052	0
235527	3259	9
78575	4069	0
26432	3712	35
331003	1708	0
78349	617	0
68861	3950	306
331004	3492	1
54371	6242	8
67958	7736	1707
75552	2305	0
76477	1866	12
22063	3014	15
102502	3697	261
73410	2771	6
245000	8074	945
100504734	3371	9
24127	5506	443
235533	2746	325
211586	7645	843
11933	1833	2135
270185	790	1
19823	1132	691
114713	5699	1005
245007	4091	1057
319859	763	98
319707	1663	0
235534	3120	797
211949	2232	30
100502670	4427	8
100502694	3382	12
192287	3061	1370
78911	2463	0
64085	4351	1
74080	2160	116
19659	2628	1872
100862273	624	0
19660	672	0
75881	1152	12
50797	3043	3943
64655	1216	269
331011	1483	0
623166	1059	0
623186	762	0
71979	1814	0
546157	1504	0
768252	3732	0
26927	2520	0
23873	1074	166
382097	1337	9
74769	4854	1132
623459	785	0
68121	2580	201
272636	4491	849
17532	4032	280
623534	792	1
69797	864	1
74125	6870	611
83703	2103	492
333424	2757	0
72507	3928	136
56492	3121	0
20669	2065	17
108970	577	0
213208	2478	38
17973	1685	492
245020	1585	29
20842	6010	1557
66904	2291	1216
77853	4924	2088
235542	7361	1645
382099	846	44
270190	4667	0
442798	974	0
16716	5449	0
28135	2696	632
69010	408	705
56332	4191	1809
434510	931	0
20187	3267	2085
24059	4033	2255
270192	4734	6
100862137	1105	0
20818	2991	1206
22041	2332	133375
71775	2275	3
235559	5112	2011
321022	4552	3196
100529079	2178	0
107993	1570	0
81907	3692	9
100862157	520	0
319215	2765	0
100503358	2323	0
74025	6426	199
66663	2402	851
102632	3348	311
252837	2109	2
235567	7697	1175
56318	5957	484
100316725	75	0
74020	3654	0
94062	1531	780
75686	1606	66
73532	871	0
208583	2625	2
66595	2826	254
235574	5266	3363
100503387	3334	1
434434	737	35
75669	4884	534
100503431	830	0
245026	7471	1
665033	9297	5
68553	7439	0
235582	4226	13
387153	90	0
77305	4313	2436
387249	88	0
67905	2070	317
23999	1594	369
81897	3471	1
11655	2702	1683
70235	1707	80
235584	3213	2988
19944	710	41
109652	1431	529
68644	1434	397
76491	1475	980
59092	2039	513
436090	1981	7
235587	2633	480
27966	1537	836
74267	634	1
75470	544	0
68265	1122	0
67320	727	0
100041096	474	0
108068	3323	0
21767	1854	663
81000	9326	1023
321006	5392	1853
109095	3016	1065
74840	2206	2094
100862194	821	0
208869	9063	30
102626	2816	1885
12700	2161	3211
69536	2194	363
235599	2552	47
56808	5543	10
56395	2177	850
56368	1782	197
56032	1458	301
114602	1753	12
56289	2130	3094
80385	1661	399
15587	1849	395
15586	2179	148
56441	1998	390
109685	1830	101
15983	1980	1070
434436	512	16
20347	3436	83
14678	2177	6664
76257	2726	52
100862215	1513	1
14685	2208	0
100862235	946	0
20350	3393	735
83486	3087	2331
19654	3989	1164
72825	2095	569
19882	4706	14
67722	3993	0
235604	3031	0
22036	2697	72
74153	3162	836
68176	1062	6
69398	2375	29
27399	4412	2759
331026	1789	261
84585	4314	1119
320844	2543	96
15235	2286	3
235606	2391	866
12217	15937	8
13138	4415	6928
66257	2103	192
434437	1325	309
102791	1629	335
11848	2126	6197
14775	1045	5343
22258	3668	1468
112418	1101	13
434438	2878	0
434439	687	0
78267	2953	701
72454	3108	422
16779	5624	2564
71472	5218	4268
97541	2722	4440
69232	3362	2640
23918	1632	354
66706	1067	215
387186	74	1
723864	85	4
67789	1737	1457
83669	4092	1300
74443	1810	82
23807	3924	1981
57279	1783	600
19087	4041	1343
76500	1842	1067
80987	2870	178
107934	11547	2
171429	3143	43
69384	538	0
22273	1656	3167
12836	9198	140
751536	82	0
171530	1002	4
270198	3361	189
66940	1931	3184
22040	1137	422
235610	2572	438
100862078	525	4
66167	637	8
66658	2397	76
665413	2163	28
235611	8600	5189
100503119	763	0
320082	1486	0
211305	1485	0
434440	1481	0
50757	1497	0
668758	1839	0
382156	1827	0
320083	1511	0
235612	1462	0
635668	1472	0
382105	1495	0
382106	1490	0
546160	1484	0
546161	1519	0
382109	1824	0
76998	1557	0
78709	680	13
378954	1279	12
54369	1025	57
12796	599	0
12530	3627	343
17758	8818	2144
100862290	452	0
72831	4500	1495
100038739	2633	8
20588	5673	2603
29873	3871	33
72341	2064	80
235623	4286	2184
104831	5336	3863
18054	1161	0
270201	4530	633
16578	3489	101
235626	8350	4023
